priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta.symbol,meta.companyName,meta.industry,meta.activeSeries,meta.debtSeries,meta.isFNOSec,meta.isCASec,meta.isSLBSec,meta.isDebtSec,meta.isSuspended,meta.tempSuspendedSeries,meta.isETFSec,meta.isDelisted,meta.isin,meta.slb_isin,meta.listingDate,meta.isMunicipalBond,meta.isHybridSymbol,meta.quotepreopenstatus.equityTime,meta.quotepreopenstatus.preOpenTime,meta.quotepreopenstatus.QuotePreOpenFlag
0,UBL,UBLEQN,2023.0,2033.0,1997.55,2020.0,2001.75,18.25,0.91,145431789996.45,2299.7,1796.3,171626,0,346449392.38,,12.162455972518147,-12.453376384790962,9.7,10-Apr-2024,https://nsearchives.nseindia.com/365d/UBL-EQ.svg,12-Mar-2025,6.01,https://nsearchives.nseindia.com/30d/UBL-EQ.svg,https://nsearchives.nseindia.com/today/UBLEQN.svg,EQ,UBL,United Breweries Limited,Breweries & Distilleries,['EQ'],[],False,False,True,False,False,[],False,False,INE686F01025,INE686F01025,2008-07-28,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ULTRACEMCO,ULTRACEMCOEQN,11842.35,11842.35,11454.05,11500.0,11397.05,102.95,0.9,1334309036834.53,12145.35,9250.0,351037,0,4053641881.94,,5.313556216988397,-24.324324324324323,17.16,10-Apr-2024,https://nsearchives.nseindia.com/365d/ULTRACEMCO-EQ.svg,12-Mar-2025,9.34,https://nsearchives.nseindia.com/30d/ULTRACEMCO-EQ.svg,https://nsearchives.nseindia.com/today/ULTRACEMCOEQN.svg,EQ,ULTRACEMCO,UltraTech Cement Limited,Cement & Cement Products,['EQ'],[],True,False,True,True,False,[],False,False,INE481G01011,INE481G01011,2004-08-24,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,TECHM,TECHMEQN,1275.0,1312.35,1274.2,1284.2,1272.75,11.45,0.9,812338765968.28,1807.7,1162.95,1803181,0,2328645975.21,,28.959451236377717,-10.426071628186937,1.26,10-Apr-2024,https://nsearchives.nseindia.com/365d/TECHM-EQ.svg,12-Mar-2025,-10.85,https://nsearchives.nseindia.com/30d/TECHM-EQ.svg,https://nsearchives.nseindia.com/today/TECHMEQN.svg,EQ,TECHM,Tech Mahindra Limited,Computers - Software & Consulting,['EQ'],[],True,False,True,False,False,[],False,False,INE669C01036,INE669C01036,2006-08-28,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,CUMMINSIND,CUMMINSINDEQN,2800.0,2852.0,2752.1,2806.35,2781.45,24.9,0.9,378648777483.9,4171.9,2580.0,678895,0,1905522486.0,,32.73208849684796,-8.773255813953485,-6.2,10-Apr-2024,https://nsearchives.nseindia.com/365d/CUMMINSIND-EQ.svg,12-Mar-2025,-0.13,https://nsearchives.nseindia.com/30d/CUMMINSIND-EQ.svg,https://nsearchives.nseindia.com/today/CUMMINSINDEQN.svg,EQ,CUMMINSIND,Cummins India Limited,Compressors Pumps & Diesel Engines,['EQ'],[],True,False,True,False,False,[],False,False,INE298A01020,INE298A01020,1995-03-29,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,IEX,IEXEQN,180.0,181.24,177.08,179.0,177.4,1.6,0.9,135275369004.33,244.4,134.15,2959611,0,530184714.54,,26.759410801964,-33.43272456205739,19,10-Apr-2024,https://nsearchives.nseindia.com/365d/IEX-EQ.svg,12-Mar-2025,14.4,https://nsearchives.nseindia.com/30d/IEX-EQ.svg,https://nsearchives.nseindia.com/today/IEXEQN.svg,EQ,IEX,Indian Energy Exchange Limited,Exchange and Data Platform,['EQ'],[],True,False,True,False,False,['IL'],False,False,INE022Q01020,INE022Q01020,2017-10-23,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,BECTORFOOD,BECTORFOODEQN,1598.85,1611.0,1562.65,1581.0,1566.9,14.1,0.9,49475243076.23,2200.0,1030.0,81637,0,129816708.29,,28.136363636363637,-53.49514563106796,40.85,10-Apr-2024,https://nsearchives.nseindia.com/365d/BECTORFOOD-EQ.svg,12-Mar-2025,10.69,https://nsearchives.nseindia.com/30d/BECTORFOOD-EQ.svg,https://nsearchives.nseindia.com/today/BECTORFOODEQN.svg,EQ,BECTORFOOD,Mrs. Bectors Food Specialities Limited,Packaged Foods,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE495P01012,INE495P01012,2020-12-24,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,LODHA,LODHAEQN,1102.5,1149.0,1102.5,1121.0,1111.25,9.75,0.88,312432207306.09,1649.95,1035.15,1777845,0,1995719904.75,,32.0585472287039,-8.29348403613002,-8.52,10-Apr-2024,https://nsearchives.nseindia.com/365d/LODHA-EQ.svg,12-Mar-2025,3.78,https://nsearchives.nseindia.com/30d/LODHA-EQ.svg,https://nsearchives.nseindia.com/today/LODHAEQN.svg,EQ,LODHA,Macrotech Developers Limited,Residential Commercial Projects,['EQ'],[],True,False,True,False,False,[],False,False,INE670K01029,INE670K01029,2021-04-19,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ICICIBANK,ICICIBANKEQN,1305.1,1325.0,1305.1,1312.05,1300.8,11.25,0.86,9309647225262.45,1373.0,1048.1,13064247,0,17174259106.2,,4.4391842680262235,-25.18366568075566,18.23,10-Apr-2024,https://nsearchives.nseindia.com/365d/ICICIBANK-EQ.svg,12-Mar-2025,5.44,https://nsearchives.nseindia.com/30d/ICICIBANK-EQ.svg,https://nsearchives.nseindia.com/today/ICICIBANKEQN.svg,EQ,ICICIBANK,ICICI Bank Limited,Private Sector Bank,['EQ'],[],True,False,True,True,False,"['E2', 'IL']",False,False,INE090A01021,INE090A01021,1997-09-17,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,NTPCGREEN,NTPCGREENEQN,98.0,98.0,95.51,95.87,95.05,0.82,0.86,71231414303.96,155.35,84.55,4777639,0,458987778.73,,38.28773736723527,-13.388527498521594,-,-,-,12-Mar-2025,-1.76,https://nsearchives.nseindia.com/30d/NTPCGREEN-EQ.svg,https://nsearchives.nseindia.com/today/NTPCGREENEQN.svg,EQ,NTPCGREEN,NTPC Green Energy Limited,Power Generation,['EQ'],[],False,False,True,False,False,[],False,False,INE0ONG01011,INE0ONG01011,2024-11-27,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,MANKIND,MANKINDEQN,2369.0,2384.95,2316.0,2333.6,2313.95,19.65,0.85,262766496748.97,3054.8,1901.05,298765,0,702043972.3,,23.608746890140115,-22.75321532837116,-0.77,10-Apr-2024,https://nsearchives.nseindia.com/365d/MANKIND-EQ.svg,12-Mar-2025,8.5,https://nsearchives.nseindia.com/30d/MANKIND-EQ.svg,https://nsearchives.nseindia.com/today/MANKINDEQN.svg,EQ,MANKIND,Mankind Pharma Limited,Pharmaceuticals,['EQ'],[],False,False,True,False,False,[],False,False,INE634S01028,INE634S01028,2023-05-09,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,BOSCHLTD,BOSCHLTDEQN,26684.2,26849.8,26300.0,26399.9,26182.7,217.2,0.83,228313531522.34,39088.8,25921.6,21080,0,558704109.2,,32.46172816765928,-1.845179309919152,-11.53,10-Apr-2024,https://nsearchives.nseindia.com/365d/BOSCHLTD-EQ.svg,12-Mar-2025,-1.67,https://nsearchives.nseindia.com/30d/BOSCHLTD-EQ.svg,https://nsearchives.nseindia.com/today/BOSCHLTDEQN.svg,EQ,BOSCHLTD,Bosch Limited,Auto Components & Equipments,['EQ'],[],True,False,True,False,False,[],False,False,INE323A01026,INE323A01026,2003-05-12,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,HOMEFIRST,HOMEFIRSTEQN,1043.95,1068.0,1027.55,1057.25,1048.55,8.7,0.83,68890077988.61,1383.3,776.65,400219,0,421082416.47,,23.57044748066218,-36.129530676623965,17.69,10-Apr-2024,https://nsearchives.nseindia.com/365d/HOMEFIRST-EQ.svg,12-Mar-2025,5.98,https://nsearchives.nseindia.com/30d/HOMEFIRST-EQ.svg,https://nsearchives.nseindia.com/today/HOMEFIRSTEQN.svg,EQ,HOMEFIRST,Home First Finance Company India Limited,Housing Finance Company,['EQ'],[],False,False,True,False,False,[],False,False,INE481N01025,INE481N01025,2021-02-03,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,BEML,BEMLEQN,3063.7,3063.7,2970.55,3013.0,2988.7,24.3,0.81,57446665523.17,5488.0,2350.0,323640,0,979098382.8,,45.09839650145773,-28.21276595744681,-12.41,10-Apr-2024,https://nsearchives.nseindia.com/365d/BEML-EQ.svg,12-Mar-2025,21.87,https://nsearchives.nseindia.com/30d/BEML-EQ.svg,https://nsearchives.nseindia.com/today/BEMLEQN.svg,EQ,BEML,BEML Limited,Construction Vehicles,['EQ'],[],False,False,True,False,False,[],False,False,INE258A01016,INE258A01016,2003-11-05,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,VGUARD,VGUARDEQN,365.0,365.5,355.95,360.65,357.75,2.9,0.81,65905343745.58,577.45,300.0,214665,0,77356679.4,,37.54437613646204,-20.21666666666666,3.77,10-Apr-2024,https://nsearchives.nseindia.com/365d/VGUARD-EQ.svg,12-Mar-2025,9.45,https://nsearchives.nseindia.com/30d/VGUARD-EQ.svg,https://nsearchives.nseindia.com/today/VGUARDEQN.svg,EQ,VGUARD,V-Guard Industries Limited,Household Appliances,['EQ'],[],False,False,True,False,False,[],False,False,INE951I01027,INE951I01027,2008-03-13,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,NH,NHEQN,1730.0,1738.4,1666.0,1703.0,1689.5,13.5,0.8,115336313295.31,1758.0,1080.0,650989,0,1106017291.22,,3.1285551763367465,-57.68518518518518,29.47,10-Apr-2024,https://nsearchives.nseindia.com/365d/NH-EQ.svg,12-Mar-2025,8.06,https://nsearchives.nseindia.com/30d/NH-EQ.svg,https://nsearchives.nseindia.com/today/NHEQN.svg,EQ,NH,Narayana Hrudayalaya Ltd.,Hospital,['EQ'],[],False,False,True,False,False,[],False,False,INE410P01011,INE410P01011,2016-01-06,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,UCOBANK,UCOBANKEQN,29.5,29.5,28.72,28.92,28.69,0.23,0.8,16714264065.05,62.35,26.81,8172251,0,236831833.98,,53.616680032076985,-7.870197687430075,-48.46,10-Apr-2024,https://nsearchives.nseindia.com/365d/UCOBANK-EQ.svg,12-Mar-2025,-18.89,https://nsearchives.nseindia.com/30d/UCOBANK-EQ.svg,https://nsearchives.nseindia.com/today/UCOBANKEQN.svg,EQ,UCOBANK,UCO Bank,Public Sector Bank,['EQ'],[],False,False,True,False,False,[],False,False,INE691A01018,INE691A01018,2003-10-09,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,WELCORP,WELCORPEQN,769.95,773.0,750.6,757.0,751.05,5.95,0.79,98956390441.59,900.0,440.15,648877,0,492679328.56,,15.88888888888889,-71.98682267408839,34.21,10-Apr-2024,https://nsearchives.nseindia.com/365d/WELCORP-EQ.svg,12-Mar-2025,-7.55,https://nsearchives.nseindia.com/30d/WELCORP-EQ.svg,https://nsearchives.nseindia.com/today/WELCORPEQN.svg,EQ,WELCORP,Welspun Corp Limited,Iron & Steel Products,['EQ'],[],False,False,True,False,False,[],False,False,INE191B01025,INE191B01025,2005-05-24,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ABSLAMC,ABSLAMCEQN,634.95,643.55,615.35,624.8,619.9,4.9,0.79,45140614647.37,911.85,474.3,616815,0,386218712.25,,31.479958326479142,-31.73097195867593,27.29,10-Apr-2024,https://nsearchives.nseindia.com/365d/ABSLAMC-EQ.svg,12-Mar-2025,3,https://nsearchives.nseindia.com/30d/ABSLAMC-EQ.svg,https://nsearchives.nseindia.com/today/ABSLAMCEQN.svg,EQ,ABSLAMC,Aditya Birla Sun Life AMC Limited,Asset Management Company,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE404A01024,INE404A01024,2021-10-11,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ENGINERSIN,ENGINERSINEQN,161.5,162.59,159.56,160.1,158.88,1.22,0.77,43751706406.24,303.9,142.2,1779300,0,285666615.0,,47.31819677525502,-12.587904360056262,-28.28,10-Apr-2024,https://nsearchives.nseindia.com/365d/ENGINERSIN-EQ.svg,12-Mar-2025,2.46,https://nsearchives.nseindia.com/30d/ENGINERSIN-EQ.svg,https://nsearchives.nseindia.com/today/ENGINERSINEQN.svg,EQ,ENGINERSIN,Engineers India Limited,Civil Construction,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE510A01028,INE510A01028,1997-08-20,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ENDURANCE,ENDURANCEEQN,1866.15,1969.8,1840.0,1865.0,1850.75,14.25,0.77,65583528207.58,3061.3,1675.0,111833,0,211214513.78,,39.078169405154675,-11.343283582089553,-3.19,10-Apr-2024,https://nsearchives.nseindia.com/365d/ENDURANCE-EQ.svg,12-Mar-2025,-2.01,https://nsearchives.nseindia.com/30d/ENDURANCE-EQ.svg,https://nsearchives.nseindia.com/today/ENDURANCEEQN.svg,EQ,ENDURANCE,Endurance Technologies Limited,Auto Components & Equipments,['EQ'],[],False,False,True,False,False,[],False,False,INE913H01037,INE913H01037,2016-10-19,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ACMESOLAR,ACMESOLAREQN,198.59,202.9,195.0,196.96,195.48,1.48,0.76,15332857084.78,292.4,167.75,339858,0,67308876.9,,32.640218878248966,-17.41281669150522,-,-,-,12-Mar-2025,-0.16,https://nsearchives.nseindia.com/30d/ACMESOLAR-EQ.svg,https://nsearchives.nseindia.com/today/ACMESOLAREQN.svg,EQ,ACMESOLAR,Acme Solar Holdings Limited,Power Generation,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE622W01025,INE622W01025,2024-11-13,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,TIINDIA,TIINDIAEQN,2555.05,2596.65,2500.0,2518.75,2500.05,18.7,0.75,270138339778.6,4810.8,2407.1,489493,0,1239915138.58,,47.64384301987196,-4.63836151385485,-29.66,10-Apr-2024,https://nsearchives.nseindia.com/365d/TIINDIA-EQ.svg,12-Mar-2025,-13.99,https://nsearchives.nseindia.com/30d/TIINDIA-EQ.svg,https://nsearchives.nseindia.com/today/TIINDIAEQN.svg,EQ,TIINDIA,Tube Investments of India Limited,Auto Components & Equipments,['EQ'],[],True,False,True,False,False,[],False,False,INE974X01010,INE974X01010,2017-11-02,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,RELIGARE,RELIGAREEQN,219.9,220.0,211.52,216.6,215.02,1.58,0.73,71006233293.51,320.0,201.6,541108,0,116089310.32,,32.3125,-7.440476190476191,-7.46,10-Apr-2024,https://nsearchives.nseindia.com/365d/RELIGARE-EQ.svg,12-Mar-2025,-11.93,https://nsearchives.nseindia.com/30d/RELIGARE-EQ.svg,https://nsearchives.nseindia.com/today/RELIGAREEQN.svg,EQ,RELIGARE,Religare Enterprises Limited,Investment Company,['EQ'],[],False,False,True,False,False,[],False,False,INE621H01010,INE621H01010,2007-11-21,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,SWANENERGY,SWANENERGYEQN,406.0,408.95,395.85,397.85,395.0,2.85,0.72,55347022334.03,809.8,362.2,1655827,0,661602236.12,,50.870585329711034,-9.842628382109343,-40.21,10-Apr-2024,https://nsearchives.nseindia.com/365d/SWANENERGY-EQ.svg,12-Mar-2025,-2.05,https://nsearchives.nseindia.com/30d/SWANENERGY-EQ.svg,https://nsearchives.nseindia.com/today/SWANENERGYEQN.svg,EQ,SWANENERGY,Swan Energy Limited,Petrochemicals,['EQ'],[],False,False,True,False,False,[],False,False,INE665A01038,INE665A01038,2012-05-29,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,IKS,IKSEQN,1368.0,1379.0,1333.05,1342.55,1333.05,9.5,0.71,22670608501.05,2189.0,1236.8,79855,0,107831400.7,,38.66834170854271,-8.55029107373868,-,-,-,12-Mar-2025,-22.39,https://nsearchives.nseindia.com/30d/IKS-EQ.svg,https://nsearchives.nseindia.com/today/IKSEQN.svg,EQ,IKS,Inventurus Knowledge Solutions Limited,IT Enabled Services,['EQ'],[],False,False,False,False,False,[],False,False,INE115Q01022,,2024-12-19,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,AXISBANK,AXISBANKEQN,1063.3,1072.7,1057.55,1068.75,1061.65,7.1,0.67,3046358746513.28,1339.65,933.5,8144072,0,8680603463.36,,20.221699697682233,-14.488484199250134,-1.73,10-Apr-2024,https://nsearchives.nseindia.com/365d/AXISBANK-EQ.svg,12-Mar-2025,5.71,https://nsearchives.nseindia.com/30d/AXISBANK-EQ.svg,https://nsearchives.nseindia.com/today/AXISBANKEQN.svg,EQ,AXISBANK,Axis Bank Limited,Private Sector Bank,['EQ'],[],True,False,True,True,False,['IL'],False,False,INE238A01034,INE238A01034,1998-11-16,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ARE&M,ARE&MEQN,995.05,1005.0,972.25,975.0,968.55,6.45,0.67,119093066941.74,1775.95,832.3,494938,0,485068936.28,,45.09980573777415,-17.14526012255197,11.05,10-Apr-2024,https://nsearchives.nseindia.com/365d/ARE&M-EQ.svg,12-Mar-2025,-0.2,https://nsearchives.nseindia.com/30d/ARE&M-EQ.svg,https://nsearchives.nseindia.com/today/ARE&MEQN.svg,EQ,ARE&M,Amara Raja Energy & Mobility Limited,Auto Components & Equipments,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE885A01032,INE885A01032,2003-09-05,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,JKIL,JKILEQN,698.3,700.25,689.35,690.65,686.05,4.6,0.67,27874620808.86,936.8,578.0,102645,0,71346486.6,,26.275619128949614,-19.489619377162626,8.26,10-Apr-2024,https://nsearchives.nseindia.com/365d/JKIL-EQ.svg,12-Mar-2025,3.67,https://nsearchives.nseindia.com/30d/JKIL-EQ.svg,https://nsearchives.nseindia.com/today/JKILEQN.svg,EQ,JKIL,J.Kumar Infraprojects Limited,Civil Construction,['EQ'],[],False,False,True,False,False,['IL'],False,False,INE576I01022,INE576I01022,2008-02-12,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,INDUSTOWER,INDUSTOWEREQN,371.05,375.2,365.3,373.0,370.6,2.4,0.65,491622756262.45,460.35,292.0,7244994,0,2690066272.2,,18.974693168241558,-27.73972602739726,14.37,10-Apr-2024,https://nsearchives.nseindia.com/365d/INDUSTOWER-EQ.svg,12-Mar-2025,15.09,https://nsearchives.nseindia.com/30d/INDUSTOWER-EQ.svg,https://nsearchives.nseindia.com/today/INDUSTOWEREQN.svg,EQ,INDUSTOWER,Indus Towers Limited,Telecom - Infrastructure,['EQ'],[],True,False,True,False,False,[],False,False,INE121J01017,INE121J01017,2012-12-28,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,VOLTAS,VOLTASEQN,1300.0,1302.0,1277.4,1286.0,1277.75,8.25,0.65,291940512064.42,1944.9,1135.0,1739781,0,2245657121.37,,33.87834850120829,-13.30396475770925,-4.31,10-Apr-2024,https://nsearchives.nseindia.com/365d/VOLTAS-EQ.svg,12-Mar-2025,-11.11,https://nsearchives.nseindia.com/30d/VOLTAS-EQ.svg,https://nsearchives.nseindia.com/today/VOLTASEQN.svg,EQ,VOLTAS,Voltas Limited,Household Appliances,['EQ'],[],True,False,True,False,False,[],False,False,INE226A01021,INE226A01021,1995-04-12,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,AADHARHFC,AADHARHFCEQN,465.95,468.35,454.05,462.4,459.4,3.0,0.65,48180309397.53,516.8,292.0,541790,0,249407608.6,,10.526315789473681,-58.356164383561634,-,-,-,12-Mar-2025,8.96,https://nsearchives.nseindia.com/30d/AADHARHFC-EQ.svg,https://nsearchives.nseindia.com/today/AADHARHFCEQN.svg,EQ,AADHARHFC,Aadhar Housing Finance Limited,Housing Finance Company,['EQ'],[],False,False,True,False,False,[],False,False,INE883F01010,INE883F01010,2024-05-15,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,BSOFT,BSOFTEQN,365.9,365.9,355.0,359.0,356.7,2.3,0.64,58866345977.26,760.45,331.0,1279900,0,460072854.0,,52.79111052666185,-8.459214501510575,-51.31,10-Apr-2024,https://nsearchives.nseindia.com/365d/BSOFT-EQ.svg,12-Mar-2025,-8.16,https://nsearchives.nseindia.com/30d/BSOFT-EQ.svg,https://nsearchives.nseindia.com/today/BSOFTEQN.svg,EQ,BSOFT,BIRLASOFT LIMITED,Computers - Software & Consulting,"['EQ', 'T0']",[],True,False,True,False,False,[],False,False,INE836A01035,INE836A01035,1999-11-24,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,SBICARD,SBICARDEQN,850.0,856.55,847.65,852.0,846.55,5.45,0.64,254491927618.22,884.5,647.95,454015,0,386784458.8,,3.674392312040701,-31.49162744038891,13.9,10-Apr-2024,https://nsearchives.nseindia.com/365d/SBICARD-EQ.svg,12-Mar-2025,1.99,https://nsearchives.nseindia.com/30d/SBICARD-EQ.svg,https://nsearchives.nseindia.com/today/SBICARDEQN.svg,EQ,SBICARD,SBI Cards and Payment Services Limited,Non Banking Financial Company (NBFC),['EQ'],[],True,False,True,False,False,[],False,False,INE018E01016,INE018E01016,2020-03-16,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,IMAGICAA,IMAGICAAEQN,65.8,67.0,64.86,65.55,65.13,0.42,0.64,9200224631.23,103.25,57.05,642565,0,42447843.9,,36.5133171912833,-14.899211218229624,-23.95,10-Apr-2024,https://nsearchives.nseindia.com/365d/IMAGICAA-EQ.svg,12-Mar-2025,3.41,https://nsearchives.nseindia.com/30d/IMAGICAA-EQ.svg,https://nsearchives.nseindia.com/today/IMAGICAAEQN.svg,EQ,IMAGICAA,Imagicaaworld Entertainment Limited,Amusement Parks/ Other Recreation,['EQ'],[],False,False,False,False,False,[],False,False,INE172N01012,,2015-04-06,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,HINDPETRO,HINDPETROEQN,384.5,386.75,377.05,381.7,379.3,2.4,0.63,365647060585.44,457.15,287.55,7217670,0,2750004446.7,,16.50442961828721,-32.74213180316466,-21.59,10-Apr-2024,https://nsearchives.nseindia.com/365d/HINDPETRO-EQ.svg,12-Mar-2025,16.76,https://nsearchives.nseindia.com/30d/HINDPETRO-EQ.svg,https://nsearchives.nseindia.com/today/HINDPETROEQN.svg,EQ,HINDPETRO,Hindustan Petroleum Corporation Limited,Refineries & Marketing,['EQ'],[],True,False,True,True,False,['IL'],False,False,INE094A01015,INE094A01015,1998-06-17,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,GODIGIT,GODIGITEQN,280.0,283.9,277.7,281.75,280.0,1.75,0.63,62876364633.03,407.4,264.6,872765,0,244845493.1,,30.841924398625427,-6.481481481481472,-,-,-,12-Mar-2025,-6.61,https://nsearchives.nseindia.com/30d/GODIGIT-EQ.svg,https://nsearchives.nseindia.com/today/GODIGITEQN.svg,EQ,GODIGIT,Go Digit General Insurance Limited,General Insurance,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE03JT01014,INE03JT01014,2024-05-23,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,JAMNAAUTO,JAMNAAUTOEQN,72.6,73.89,72.0,72.2,71.75,0.45,0.63,14010024815.13,149.66,68.57,938069,0,68206996.99,,51.757316584257644,-5.29386028875603,-46.27,10-Apr-2024,https://nsearchives.nseindia.com/365d/JAMNAAUTO-EQ.svg,12-Mar-2025,0.87,https://nsearchives.nseindia.com/30d/JAMNAAUTO-EQ.svg,https://nsearchives.nseindia.com/today/JAMNAAUTOEQN.svg,EQ,JAMNAAUTO,Jamna Auto Industries Limited,Auto Components & Equipments,['EQ'],[],False,False,True,False,False,[],False,False,INE039C01032,INE039C01032,2010-12-10,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,JPPOWER,JPPOWEREQN,14.74,14.79,14.45,14.52,14.43,0.09,0.62,69056904622.4,23.77,12.36,19734825,0,287339052.0,,38.91459823306689,-17.475728155339805,-,-,-,12-Mar-2025,6.22,https://nsearchives.nseindia.com/30d/JPPOWER-EQ.svg,https://nsearchives.nseindia.com/today/JPPOWEREQN.svg,EQ,JPPOWER,Jaiprakash Power Ventures Limited,Power Generation,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE351F01018,INE351F01018,2005-04-18,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,NIACL,NIACLEQN,158.04,158.5,155.0,156.0,155.04,0.96,0.62,37439982528.0,310.11,135.6,405376,0,63348107.52,,49.695269420528206,-15.044247787610624,-31.73,10-Apr-2024,https://nsearchives.nseindia.com/365d/NIACL-EQ.svg,12-Mar-2025,8.1,https://nsearchives.nseindia.com/30d/NIACL-EQ.svg,https://nsearchives.nseindia.com/today/NIACLEQN.svg,EQ,NIACL,The New India Assurance Company Limited,General Insurance,['EQ'],[],False,False,True,False,False,[],False,False,INE470Y01017,INE470Y01017,2017-11-13,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,KTKBANK,KTKBANKEQN,183.3,184.05,180.73,181.8,180.71,1.09,0.6,68479328766.31,245.0,162.2,827468,0,150847416.4,,25.795918367346935,-12.083847102342801,-21.74,10-Apr-2024,https://nsearchives.nseindia.com/365d/KTKBANK-EQ.svg,12-Mar-2025,5.79,https://nsearchives.nseindia.com/30d/KTKBANK-EQ.svg,https://nsearchives.nseindia.com/today/KTKBANKEQN.svg,EQ,KTKBANK,The Karnataka Bank Limited,Private Sector Bank,['EQ'],[],False,False,True,False,False,[],False,False,INE614B01018,INE614B01018,2000-05-10,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,JINDALSAW,JINDALSAWEQN,253.0,254.0,245.3,246.75,245.3,1.45,0.59,57262765550.91,383.85,217.65,963031,0,238253869.4,,35.71707698319656,-13.37008959338387,-49.86,10-Apr-2024,https://nsearchives.nseindia.com/365d/JINDALSAW-EQ.svg,12-Mar-2025,-3.72,https://nsearchives.nseindia.com/30d/JINDALSAW-EQ.svg,https://nsearchives.nseindia.com/today/JINDALSAWEQN.svg,EQ,JINDALSAW,Jindal Saw Limited,Iron & Steel Products,['EQ'],[],False,False,True,False,False,['IL'],False,False,INE324A01032,INE324A01032,2003-04-29,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
